date,document_count,unique_topics,unique_languages,sentiment,date_str
2022-10-18,17,13,3,negativo,2022-10-18
2022-10-19,370,125,4,neutro,2022-10-19
2022-10-19,75,24,6,positivo,2022-10-19
2022-10-19,9,7,3,negativo,2022-10-19
2022-10-20,386,129,4,neutro,2022-10-20
2022-10-20,82,25,3,positivo,2022-10-20
2022-10-20,6,4,1,negativo,2022-10-20
2022-10-21,14,12,2,negativo,2022-10-21
2022-10-21,414,125,4,neutro,2022-10-21
2022-10-21,76,23,6,positivo,2022-10-21
2022-10-22,28,10,2,negativo,2022-10-22
2022-10-22,369,126,5,neutro,2022-10-22
2022-10-22,114,26,4,positivo,2022-10-22
2022-10-23,46,26,2,negativo,2022-10-23
2022-10-23,1159,68,11,positivo,2022-10-23
2022-10-23,365,120,5,neutro,2022-10-23
2022-10-24,21,16,2,negativo,2022-10-24
2022-10-24,361,128,5,neutro,2022-10-24
2022-10-24,399,40,6,positivo,2022-10-24
2022-10-25,14,8,3,negativo,2022-10-25
2022-10-25,367,120,4,neutro,2022-10-25
2022-10-25,81,22,5,positivo,2022-10-25
2022-10-26,81,21,4,positivo,2022-10-26
2022-10-26,6,5,2,negativo,2022-10-26
2022-10-26,377,123,5,neutro,2022-10-26
2022-10-27,385,129,4,neutro,2022-10-27
2022-10-27,11,6,4,negativo,2022-10-27
2022-10-27,76,19,6,positivo,2022-10-27
2022-10-28,10,6,2,negativo,2022-10-28
2022-10-28,358,123,4,neutro,2022-10-28
2022-10-28,65,18,4,positivo,2022-10-28
2022-10-29,399,130,5,neutro,2022-10-29
2022-10-29,69,20,5,positivo,2022-10-29
2022-10-29,11,7,2,negativo,2022-10-29
2022-10-30,25,14,5,negativo,2022-10-30
2022-10-30,81,26,6,positivo,2022-10-30
2022-10-30,332,126,5,neutro,2022-10-30
2022-10-31,393,116,5,neutro,2022-10-31
2022-10-31,82,19,4,positivo,2022-10-31
2022-10-31,16,12,2,negativo,2022-10-31
2022-11-01,13,11,4,negativo,2022-11-01
2022-11-01,401,134,6,neutro,2022-11-01
2022-11-01,76,21,4,positivo,2022-11-01
2022-11-02,60,22,7,positivo,2022-11-02
2022-11-02,24,16,3,negativo,2022-11-02
2022-11-02,391,129,5,neutro,2022-11-02
2022-11-03,394,131,7,neutro,2022-11-03
2022-11-03,8,7,3,negativo,2022-11-03
2022-11-03,53,18,5,positivo,2022-11-03
2022-11-04,62,21,6,positivo,2022-11-04
2022-11-04,396,125,5,neutro,2022-11-04
2022-11-04,12,10,4,negativo,2022-11-04
2022-11-05,62,21,3,positivo,2022-11-05
2022-11-05,364,124,4,neutro,2022-11-05
2022-11-05,28,18,3,negativo,2022-11-05
2022-11-06,81,24,4,positivo,2022-11-06
2022-11-06,383,124,6,neutro,2022-11-06
2022-11-06,13,9,3,negativo,2022-11-06
2022-11-07,60,20,6,positivo,2022-11-07
2022-11-07,382,128,4,neutro,2022-11-07
2022-11-07,13,12,5,negativo,2022-11-07
2022-11-08,23,16,4,negativo,2022-11-08
2022-11-08,58,18,7,positivo,2022-11-08
2022-11-08,387,128,5,neutro,2022-11-08
2022-11-09,21,14,2,negativo,2022-11-09
2022-11-09,67,21,8,positivo,2022-11-09
2022-11-09,369,126,5,neutro,2022-11-09
2022-11-10,384,123,4,neutro,2022-11-10
2022-11-10,13,9,3,negativo,2022-11-10
2022-11-10,69,25,7,positivo,2022-11-10
2022-11-11,329,116,5,neutro,2022-11-11
2022-11-11,24,14,4,negativo,2022-11-11
2022-11-11,66,20,7,positivo,2022-11-11
2022-11-12,74,22,10,positivo,2022-11-12
2022-11-12,339,128,4,neutro,2022-11-12
2022-11-12,20,13,2,negativo,2022-11-12
2022-11-13,24,15,4,negativo,2022-11-13
2022-11-13,83,19,7,positivo,2022-11-13
2022-11-13,415,129,4,neutro,2022-11-13
2022-11-14,82,23,8,positivo,2022-11-14
2022-11-14,372,130,5,neutro,2022-11-14
2022-11-14,27,16,2,negativo,2022-11-14
2022-11-15,52,14,6,positivo,2022-11-15
2022-11-15,384,131,4,neutro,2022-11-15
2022-11-15,21,15,2,negativo,2022-11-15
2022-11-16,367,125,6,neutro,2022-11-16
2022-11-16,62,19,7,positivo,2022-11-16
2022-11-16,17,15,2,negativo,2022-11-16
2022-11-17,18,15,4,negativo,2022-11-17
2022-11-17,40,16,4,positivo,2022-11-17
2022-11-17,380,125,4,neutro,2022-11-17
2022-11-18,61,17,6,positivo,2022-11-18
2022-11-18,12,7,3,negativo,2022-11-18
2022-11-18,393,127,5,neutro,2022-11-18
2022-11-19,75,19,6,positivo,2022-11-19
2022-11-19,13,11,2,negativo,2022-11-19
2022-11-19,358,127,4,neutro,2022-11-19
2022-11-20,74,20,8,positivo,2022-11-20
2022-11-20,14,9,4,negativo,2022-11-20
2022-11-20,395,131,4,neutro,2022-11-20
2022-11-21,25,15,4,negativo,2022-11-21
2022-11-21,361,131,4,neutro,2022-11-21
2022-11-21,65,23,8,positivo,2022-11-21
2022-11-22,136,27,6,positivo,2022-11-22
2022-11-22,19,12,4,negativo,2022-11-22
2022-11-22,350,127,4,neutro,2022-11-22
2022-11-23,43,18,3,negativo,2022-11-23
2022-11-23,395,128,5,neutro,2022-11-23
2022-11-23,844,66,8,positivo,2022-11-23
2022-11-24,368,123,5,neutro,2022-11-24
2022-11-24,27,16,4,negativo,2022-11-24
2022-11-24,361,43,4,positivo,2022-11-24
2022-11-25,322,127,4,neutro,2022-11-25
2022-11-25,17,14,3,negativo,2022-11-25
2022-11-25,59,15,6,positivo,2022-11-25
2022-11-26,53,19,5,positivo,2022-11-26
2022-11-26,19,12,3,negativo,2022-11-26
2022-11-26,367,129,4,neutro,2022-11-26
2022-11-27,70,20,5,positivo,2022-11-27
2022-11-27,340,124,4,neutro,2022-11-27
2022-11-27,30,19,3,negativo,2022-11-27
2022-11-28,66,19,6,positivo,2022-11-28
2022-11-28,351,118,5,neutro,2022-11-28
2022-11-28,41,23,3,negativo,2022-11-28
2022-11-29,52,20,5,positivo,2022-11-29
2022-11-29,372,132,5,neutro,2022-11-29
2022-11-29,28,12,3,negativo,2022-11-29
2022-11-30,386,131,4,neutro,2022-11-30
2022-11-30,20,11,1,negativo,2022-11-30
2022-11-30,48,17,4,positivo,2022-11-30
2022-12-01,387,122,4,neutro,2022-12-01
2022-12-01,15,10,2,negativo,2022-12-01
2022-12-01,43,16,7,positivo,2022-12-01
2022-12-02,48,14,6,positivo,2022-12-02
2022-12-02,403,126,5,neutro,2022-12-02
2022-12-02,13,7,2,negativo,2022-12-02
2022-12-03,15,12,3,negativo,2022-12-03
2022-12-03,24,13,4,positivo,2022-12-03
2022-12-03,377,129,5,neutro,2022-12-03
2022-12-04,23,15,2,negativo,2022-12-04
2022-12-04,43,13,4,positivo,2022-12-04
2022-12-04,365,124,4,neutro,2022-12-04
2022-12-05,28,18,2,negativo,2022-12-05
2022-12-05,54,16,6,positivo,2022-12-05
2022-12-05,377,127,5,neutro,2022-12-05
2022-12-06,360,126,6,neutro,2022-12-06
2022-12-06,54,17,7,positivo,2022-12-06
2022-12-06,44,24,4,negativo,2022-12-06
2022-12-07,357,121,5,neutro,2022-12-07
2022-12-07,57,18,8,positivo,2022-12-07
2022-12-07,40,18,3,negativo,2022-12-07
2022-12-08,49,17,7,positivo,2022-12-08
2022-12-08,316,121,5,neutro,2022-12-08
2022-12-08,40,19,4,negativo,2022-12-08
2022-12-09,345,120,4,neutro,2022-12-09
2022-12-09,46,24,3,negativo,2022-12-09
2022-12-09,47,17,4,positivo,2022-12-09
2022-12-10,386,125,5,neutro,2022-12-10
2022-12-10,23,14,4,negativo,2022-12-10
2022-12-10,39,13,6,positivo,2022-12-10
2022-12-11,58,18,10,positivo,2022-12-11
2022-12-11,380,127,6,neutro,2022-12-11
2022-12-11,41,16,4,negativo,2022-12-11
2022-12-12,57,16,8,positivo,2022-12-12
2022-12-12,351,130,5,neutro,2022-12-12
2022-12-12,33,16,3,negativo,2022-12-12
2022-12-13,381,129,5,neutro,2022-12-13
2022-12-13,39,12,5,positivo,2022-12-13
2022-12-13,33,22,4,negativo,2022-12-13
2022-12-14,388,126,4,neutro,2022-12-14
2022-12-14,41,15,6,positivo,2022-12-14
2022-12-14,5,3,1,negativo,2022-12-14
2022-12-15,21,9,6,positivo,2022-12-15
2022-12-15,7,7,2,negativo,2022-12-15
2022-12-15,368,123,4,neutro,2022-12-15
2022-12-16,388,123,4,neutro,2022-12-16
2022-12-16,30,13,6,positivo,2022-12-16
2022-12-16,17,11,4,negativo,2022-12-16
2022-12-17,33,11,9,positivo,2022-12-17
2022-12-17,8,7,1,negativo,2022-12-17
2022-12-17,358,125,5,neutro,2022-12-17
2022-12-18,12,8,2,negativo,2022-12-18
2022-12-18,29,13,6,positivo,2022-12-18
2022-12-18,366,129,4,neutro,2022-12-18
2022-12-19,404,125,5,neutro,2022-12-19
2022-12-19,34,16,6,positivo,2022-12-19
2022-12-19,29,17,2,negativo,2022-12-19
2022-12-20,392,126,4,neutro,2022-12-20
2022-12-20,20,12,4,negativo,2022-12-20
2022-12-20,40,15,7,positivo,2022-12-20
2022-12-21,40,15,6,positivo,2022-12-21
2022-12-21,24,17,2,negativo,2022-12-21
2022-12-21,389,125,5,neutro,2022-12-21
2022-12-22,358,130,4,neutro,2022-12-22
2022-12-22,15,10,3,negativo,2022-12-22
2022-12-22,90,28,5,positivo,2022-12-22
2022-12-23,348,127,5,neutro,2022-12-23
2022-12-23,48,20,3,negativo,2022-12-23
2022-12-23,728,62,10,positivo,2022-12-23
2022-12-24,32,16,3,negativo,2022-12-24
2022-12-24,453,45,6,positivo,2022-12-24
2022-12-24,390,121,4,neutro,2022-12-24
2022-12-25,24,8,5,positivo,2022-12-25
2022-12-25,381,129,4,neutro,2022-12-25
2022-12-25,36,22,4,negativo,2022-12-25
2022-12-26,43,10,6,positivo,2022-12-26
2022-12-26,352,119,4,neutro,2022-12-26
2022-12-26,20,8,3,negativo,2022-12-26
2022-12-27,389,131,4,neutro,2022-12-27
2022-12-27,38,13,6,positivo,2022-12-27
2022-12-27,29,16,3,negativo,2022-12-27
2022-12-28,49,30,4,negativo,2022-12-28
2022-12-28,347,126,4,neutro,2022-12-28
2022-12-28,39,17,5,positivo,2022-12-28
2022-12-29,72,18,6,positivo,2022-12-29
2022-12-29,57,31,5,negativo,2022-12-29
2022-12-29,370,130,4,neutro,2022-12-29
2022-12-30,57,18,6,positivo,2022-12-30
2022-12-30,340,122,5,neutro,2022-12-30
2022-12-30,53,27,4,negativo,2022-12-30
2022-12-31,43,19,4,negativo,2022-12-31
2022-12-31,350,118,4,neutro,2022-12-31
2022-12-31,76,22,7,positivo,2022-12-31
2023-01-01,394,120,5,neutro,2023-01-01
2023-01-01,61,15,6,positivo,2023-01-01
2023-01-01,32,19,4,negativo,2023-01-01
2023-01-02,368,123,6,neutro,2023-01-02
2023-01-02,69,20,8,positivo,2023-01-02
2023-01-02,53,28,6,negativo,2023-01-02
2023-01-03,61,18,6,positivo,2023-01-03
2023-01-03,29,16,5,negativo,2023-01-03
2023-01-03,395,128,5,neutro,2023-01-03
2023-01-04,29,15,4,negativo,2023-01-04
2023-01-04,364,124,5,neutro,2023-01-04
2023-01-04,61,20,7,positivo,2023-01-04
2023-01-05,30,17,4,negativo,2023-01-05
2023-01-05,47,14,5,positivo,2023-01-05
2023-01-05,333,127,4,neutro,2023-01-05
2023-01-06,41,28,4,negativo,2023-01-06
2023-01-06,47,16,8,positivo,2023-01-06
2023-01-06,365,117,6,neutro,2023-01-06
2023-01-07,46,27,4,negativo,2023-01-07
2023-01-07,46,20,8,positivo,2023-01-07
2023-01-07,371,122,6,neutro,2023-01-07
2023-01-08,53,22,6,positivo,2023-01-08
2023-01-08,356,123,5,neutro,2023-01-08
2023-01-08,39,21,5,negativo,2023-01-08
2023-01-09,45,12,8,positivo,2023-01-09
2023-01-09,30,18,4,negativo,2023-01-09
2023-01-09,400,130,6,neutro,2023-01-09
2023-01-10,374,125,6,neutro,2023-01-10
2023-01-10,30,19,2,negativo,2023-01-10
2023-01-10,51,21,9,positivo,2023-01-10
2023-01-11,19,14,3,negativo,2023-01-11
2023-01-11,36,15,7,positivo,2023-01-11
2023-01-11,330,118,5,neutro,2023-01-11
2023-01-12,21,15,2,negativo,2023-01-12
2023-01-12,347,127,5,neutro,2023-01-12
2023-01-12,44,13,7,positivo,2023-01-12
2023-01-13,331,113,5,neutro,2023-01-13
2023-01-13,38,15,8,positivo,2023-01-13
2023-01-13,23,16,2,negativo,2023-01-13
2023-01-14,42,16,7,positivo,2023-01-14
2023-01-14,359,124,4,neutro,2023-01-14
2023-01-14,33,17,2,negativo,2023-01-14
2023-01-15,409,124,5,neutro,2023-01-15
2023-01-15,34,12,7,positivo,2023-01-15
2023-01-15,33,20,4,negativo,2023-01-15
2023-01-16,43,14,8,positivo,2023-01-16
2023-01-16,366,127,4,neutro,2023-01-16
2023-01-16,48,27,3,negativo,2023-01-16
2023-01-17,26,16,5,negativo,2023-01-17
2023-01-17,332,120,5,neutro,2023-01-17
2023-01-17,45,21,9,positivo,2023-01-17
2023-01-18,31,19,3,negativo,2023-01-18
2023-01-18,371,126,4,neutro,2023-01-18
2023-01-18,53,19,9,positivo,2023-01-18
2023-01-19,17,15,5,negativo,2023-01-19
2023-01-19,352,122,6,neutro,2023-01-19
2023-01-19,39,15,7,positivo,2023-01-19
2023-01-20,20,16,2,negativo,2023-01-20
2023-01-20,401,124,4,neutro,2023-01-20
2023-01-20,52,16,7,positivo,2023-01-20
2023-01-21,389,126,5,neutro,2023-01-21
2023-01-21,44,17,4,positivo,2023-01-21
2023-01-21,30,21,2,negativo,2023-01-21
2023-01-22,367,122,5,neutro,2023-01-22
2023-01-22,33,19,3,negativo,2023-01-22
2023-01-22,125,29,9,positivo,2023-01-22
2023-01-23,61,25,5,negativo,2023-01-23
2023-01-23,369,118,5,neutro,2023-01-23
2023-01-23,780,61,9,positivo,2023-01-23
2023-01-24,514,38,8,positivo,2023-01-24
2023-01-24,57,34,4,negativo,2023-01-24
2023-01-24,376,123,5,neutro,2023-01-24
2023-01-25,18,12,3,negativo,2023-01-25
2023-01-25,392,127,4,neutro,2023-01-25
2023-01-25,38,12,9,positivo,2023-01-25
2023-01-26,21,11,3,negativo,2023-01-26
2023-01-26,37,11,7,positivo,2023-01-26
2023-01-26,372,129,4,neutro,2023-01-26
2023-01-27,35,15,6,positivo,2023-01-27
2023-01-27,15,11,2,negativo,2023-01-27
2023-01-27,313,116,5,neutro,2023-01-27
2023-01-28,11,9,3,negativo,2023-01-28
2023-01-28,17,12,7,positivo,2023-01-28
2023-01-28,368,122,6,neutro,2023-01-28
2023-01-29,30,15,5,positivo,2023-01-29
2023-01-29,376,127,5,neutro,2023-01-29
2023-01-29,27,16,1,negativo,2023-01-29
2023-01-30,48,16,7,positivo,2023-01-30
2023-01-30,362,127,4,neutro,2023-01-30
2023-01-30,46,22,2,negativo,2023-01-30
2023-01-31,51,17,7,positivo,2023-01-31
2023-01-31,368,131,5,neutro,2023-01-31
2023-01-31,29,15,3,negativo,2023-01-31
2023-02-01,42,19,5,positivo,2023-02-01
2023-02-01,390,123,4,neutro,2023-02-01
2023-02-01,21,11,4,negativo,2023-02-01
2023-02-02,32,17,7,positivo,2023-02-02
2023-02-02,15,9,3,negativo,2023-02-02
2023-02-02,352,121,4,neutro,2023-02-02
2023-02-03,9,8,2,negativo,2023-02-03
2023-02-03,348,123,4,neutro,2023-02-03
2023-02-03,27,11,6,positivo,2023-02-03
2023-02-04,34,13,6,positivo,2023-02-04
2023-02-04,383,125,5,neutro,2023-02-04
2023-02-04,11,4,2,negativo,2023-02-04
2023-02-05,47,20,9,positivo,2023-02-05
2023-02-05,343,130,5,neutro,2023-02-05
2023-02-05,21,12,2,negativo,2023-02-05
2023-02-06,394,128,7,neutro,2023-02-06
2023-02-06,33,10,8,positivo,2023-02-06
2023-02-06,42,23,3,negativo,2023-02-06
2023-02-07,59,17,12,positivo,2023-02-07
2023-02-07,388,127,5,neutro,2023-02-07
2023-02-07,21,13,3,negativo,2023-02-07
2023-02-08,49,16,7,positivo,2023-02-08
2023-02-08,376,134,5,neutro,2023-02-08
2023-02-08,21,14,3,negativo,2023-02-08
2023-02-09,41,14,4,positivo,2023-02-09
2023-02-09,385,127,5,neutro,2023-02-09
2023-02-09,18,12,4,negativo,2023-02-09
2023-02-10,11,8,3,negativo,2023-02-10
2023-02-10,363,131,4,neutro,2023-02-10
2023-02-10,34,15,8,positivo,2023-02-10
2023-02-11,402,131,4,neutro,2023-02-11
2023-02-11,24,16,4,negativo,2023-02-11
2023-02-11,40,12,4,positivo,2023-02-11
2023-02-12,31,17,4,negativo,2023-02-12
2023-02-12,59,21,8,positivo,2023-02-12
2023-02-12,390,126,6,neutro,2023-02-12
2023-02-13,37,16,2,negativo,2023-02-13
2023-02-13,45,17,5,positivo,2023-02-13
2023-02-13,369,126,5,neutro,2023-02-13
2023-02-14,355,128,5,neutro,2023-02-14
2023-02-14,36,19,4,negativo,2023-02-14
2023-02-14,42,17,6,positivo,2023-02-14
2023-02-15,355,126,5,neutro,2023-02-15
2023-02-15,14,8,3,negativo,2023-02-15
2023-02-15,58,18,7,positivo,2023-02-15
2023-02-16,29,21,4,negativo,2023-02-16
2023-02-16,41,15,6,positivo,2023-02-16
2023-02-16,369,128,4,neutro,2023-02-16
2023-02-17,380,128,6,neutro,2023-02-17
2023-02-17,18,11,4,negativo,2023-02-17
2023-02-17,38,18,8,positivo,2023-02-17
2023-02-18,28,16,3,negativo,2023-02-18
2023-02-18,386,127,4,neutro,2023-02-18
2023-02-18,56,17,8,positivo,2023-02-18
2023-02-19,353,129,4,neutro,2023-02-19
2023-02-19,51,14,6,positivo,2023-02-19
2023-02-19,40,23,4,negativo,2023-02-19
2023-02-20,59,23,10,positivo,2023-02-20
2023-02-20,388,127,5,neutro,2023-02-20
2023-02-20,43,19,4,negativo,2023-02-20
2023-02-21,79,25,7,positivo,2023-02-21
2023-02-21,378,122,5,neutro,2023-02-21
2023-02-21,35,17,2,negativo,2023-02-21
2023-02-22,146,25,11,positivo,2023-02-22
2023-02-22,346,124,6,neutro,2023-02-22
2023-02-22,46,25,3,negativo,2023-02-22
2023-02-23,67,33,6,negativo,2023-02-23
2023-02-23,368,126,6,neutro,2023-02-23
2023-02-23,543,63,11,positivo,2023-02-23
2023-02-24,403,38,7,positivo,2023-02-24
2023-02-24,37,21,3,negativo,2023-02-24
2023-02-24,375,125,4,neutro,2023-02-24
2023-02-25,26,11,2,negativo,2023-02-25
2023-02-25,53,18,9,positivo,2023-02-25
2023-02-25,366,121,5,neutro,2023-02-25
2023-02-26,352,120,4,neutro,2023-02-26
2023-02-26,64,21,8,positivo,2023-02-26
2023-02-26,31,18,3,negativo,2023-02-26
2023-02-27,337,119,4,neutro,2023-02-27
2023-02-27,76,20,9,positivo,2023-02-27
2023-02-27,44,24,4,negativo,2023-02-27
2023-02-28,55,25,3,negativo,2023-02-28
2023-02-28,53,19,9,positivo,2023-02-28
2023-02-28,362,123,4,neutro,2023-02-28
2023-03-01,33,22,3,negativo,2023-03-01
2023-03-01,347,118,5,neutro,2023-03-01
2023-03-01,57,19,8,positivo,2023-03-01
2023-03-02,24,13,4,negativo,2023-03-02
2023-03-02,49,19,7,positivo,2023-03-02
2023-03-02,363,124,5,neutro,2023-03-02
2023-03-03,26,17,3,negativo,2023-03-03
2023-03-03,355,119,4,neutro,2023-03-03
2023-03-03,42,14,7,positivo,2023-03-03
2023-03-04,28,19,5,negativo,2023-03-04
2023-03-04,60,18,9,positivo,2023-03-04
2023-03-04,353,120,4,neutro,2023-03-04
2023-03-05,405,128,4,neutro,2023-03-05
2023-03-05,82,27,7,positivo,2023-03-05
2023-03-05,39,21,4,negativo,2023-03-05
2023-03-06,43,22,4,negativo,2023-03-06
2023-03-06,65,25,8,positivo,2023-03-06
2023-03-06,358,117,4,neutro,2023-03-06
2023-03-07,76,22,9,positivo,2023-03-07
2023-03-07,382,130,6,neutro,2023-03-07
2023-03-07,53,23,3,negativo,2023-03-07
2023-03-08,401,125,7,neutro,2023-03-08
2023-03-08,33,19,2,negativo,2023-03-08
2023-03-08,60,18,6,positivo,2023-03-08
2023-03-09,375,129,5,neutro,2023-03-09
2023-03-09,38,19,2,negativo,2023-03-09
2023-03-09,78,19,9,positivo,2023-03-09
2023-03-10,64,18,6,positivo,2023-03-10
2023-03-10,361,125,5,neutro,2023-03-10
2023-03-10,29,18,3,negativo,2023-03-10
2023-03-11,358,123,6,neutro,2023-03-11
2023-03-11,35,22,3,negativo,2023-03-11
2023-03-11,76,28,7,positivo,2023-03-11
2023-03-12,41,22,4,negativo,2023-03-12
2023-03-12,356,131,7,neutro,2023-03-12
2023-03-12,77,22,8,positivo,2023-03-12
2023-03-13,392,129,7,neutro,2023-03-13
2023-03-13,94,22,12,positivo,2023-03-13
2023-03-13,62,32,3,negativo,2023-03-13
2023-03-14,66,30,4,negativo,2023-03-14
2023-03-14,365,123,5,neutro,2023-03-14
2023-03-14,120,27,8,positivo,2023-03-14
2023-03-15,55,30,4,negativo,2023-03-15
2023-03-15,109,27,9,positivo,2023-03-15
2023-03-15,368,129,5,neutro,2023-03-15
2023-03-16,80,22,7,positivo,2023-03-16
2023-03-16,371,132,7,neutro,2023-03-16
2023-03-16,47,22,3,negativo,2023-03-16
2023-03-17,94,19,9,positivo,2023-03-17
2023-03-17,366,127,8,neutro,2023-03-17
2023-03-17,25,16,2,negativo,2023-03-17
2023-03-18,388,130,5,neutro,2023-03-18
2023-03-18,33,22,2,negativo,2023-03-18
2023-03-18,87,23,7,positivo,2023-03-18
2023-03-19,40,16,4,negativo,2023-03-19
2023-03-19,95,24,8,positivo,2023-03-19
2023-03-19,375,127,6,neutro,2023-03-19
2023-03-20,63,28,3,negativo,2023-03-20
2023-03-20,378,126,6,neutro,2023-03-20
2023-03-20,101,25,12,positivo,2023-03-20
2023-03-21,398,120,6,neutro,2023-03-21
2023-03-21,79,24,11,positivo,2023-03-21
2023-03-21,68,32,6,negativo,2023-03-21
2023-03-22,254,38,9,positivo,2023-03-22
2023-03-22,61,36,4,negativo,2023-03-22
2023-03-22,398,131,5,neutro,2023-03-22
2023-03-23,375,128,7,neutro,2023-03-23
2023-03-23,1437,66,13,positivo,2023-03-23
2023-03-23,67,39,3,negativo,2023-03-23
2023-03-24,354,121,5,neutro,2023-03-24
2023-03-24,3144,39,7,positivo,2023-03-24
2023-03-24,48,22,3,negativo,2023-03-24
2023-03-25,392,125,4,neutro,2023-03-25
2023-03-25,46,32,3,negativo,2023-03-25
2023-03-25,112,25,7,positivo,2023-03-25
2023-03-26,380,117,4,neutro,2023-03-26
2023-03-26,116,30,8,positivo,2023-03-26
2023-03-26,40,21,3,negativo,2023-03-26
2023-03-27,61,30,3,negativo,2023-03-27
2023-03-27,127,30,12,positivo,2023-03-27
2023-03-27,374,127,10,neutro,2023-03-27
2023-03-28,125,26,9,positivo,2023-03-28
2023-03-28,346,130,4,neutro,2023-03-28
2023-03-28,68,34,6,negativo,2023-03-28
2023-03-29,29,23,4,negativo,2023-03-29
2023-03-29,360,121,5,neutro,2023-03-29
2023-03-29,106,26,9,positivo,2023-03-29
2023-03-30,366,129,5,neutro,2023-03-30
2023-03-30,103,24,8,positivo,2023-03-30
2023-03-30,37,19,5,negativo,2023-03-30
2023-03-31,33,14,3,negativo,2023-03-31
2023-03-31,95,24,9,positivo,2023-03-31
2023-03-31,394,132,7,neutro,2023-03-31
2023-04-01,344,124,5,neutro,2023-04-01
2023-04-01,104,21,8,positivo,2023-04-01
2023-04-01,30,20,4,negativo,2023-04-01
2023-04-02,37,17,5,negativo,2023-04-02
2023-04-02,96,24,6,positivo,2023-04-02
2023-04-02,376,123,5,neutro,2023-04-02
2023-04-03,44,23,4,negativo,2023-04-03
2023-04-03,362,123,6,neutro,2023-04-03
2023-04-03,111,25,6,positivo,2023-04-03
2023-04-04,380,131,5,neutro,2023-04-04
2023-04-04,91,24,8,positivo,2023-04-04
2023-04-04,32,17,3,negativo,2023-04-04
2023-04-05,81,21,11,positivo,2023-04-05
2023-04-05,37,17,5,negativo,2023-04-05
2023-04-05,361,124,6,neutro,2023-04-05
2023-04-06,83,19,9,positivo,2023-04-06
2023-04-06,376,124,5,neutro,2023-04-06
2023-04-06,16,10,2,negativo,2023-04-06
2023-04-07,87,35,5,negativo,2023-04-07
2023-04-07,133,21,12,positivo,2023-04-07
2023-04-07,365,122,5,neutro,2023-04-07
2023-04-08,126,32,10,positivo,2023-04-08
2023-04-08,394,127,6,neutro,2023-04-08
2023-04-08,61,34,4,negativo,2023-04-08
2023-04-09,373,129,7,neutro,2023-04-09
2023-04-09,61,25,3,negativo,2023-04-09
2023-04-09,122,22,10,positivo,2023-04-09
2023-04-10,80,33,4,negativo,2023-04-10
2023-04-10,140,31,7,positivo,2023-04-10
2023-04-10,375,122,6,neutro,2023-04-10
2023-04-11,378,128,7,neutro,2023-04-11
2023-04-11,118,28,10,positivo,2023-04-11
2023-04-11,82,38,6,negativo,2023-04-11
2023-04-12,75,37,3,negativo,2023-04-12
2023-04-12,108,25,10,positivo,2023-04-12
2023-04-12,380,122,4,neutro,2023-04-12
2023-04-13,121,26,8,positivo,2023-04-13
2023-04-13,47,23,6,negativo,2023-04-13
2023-04-13,397,128,5,neutro,2023-04-13
2023-04-14,145,28,8,positivo,2023-04-14
2023-04-14,47,28,4,negativo,2023-04-14
2023-04-14,355,126,6,neutro,2023-04-14
2023-04-15,48,29,5,negativo,2023-04-15
2023-04-15,390,128,4,neutro,2023-04-15
2023-04-15,109,21,11,positivo,2023-04-15
2023-04-16,153,30,8,positivo,2023-04-16
2023-04-16,77,34,7,negativo,2023-04-16
2023-04-16,358,129,8,neutro,2023-04-16
2023-04-17,85,35,5,negativo,2023-04-17
2023-04-17,374,123,7,neutro,2023-04-17
2023-04-17,120,26,10,positivo,2023-04-17
2023-04-18,60,29,4,negativo,2023-04-18
2023-04-18,116,28,9,positivo,2023-04-18
2023-04-18,378,120,4,neutro,2023-04-18
2023-04-19,399,128,5,neutro,2023-04-19
2023-04-19,50,30,4,negativo,2023-04-19
2023-04-19,101,21,7,positivo,2023-04-19
2023-04-20,117,30,9,positivo,2023-04-20
2023-04-20,371,126,6,neutro,2023-04-20
2023-04-20,47,20,6,negativo,2023-04-20
2023-04-21,400,131,4,neutro,2023-04-21
2023-04-21,49,18,4,negativo,2023-04-21
2023-04-21,126,29,11,positivo,2023-04-21
2023-04-22,242,43,12,positivo,2023-04-22
2023-04-22,70,28,5,negativo,2023-04-22
2023-04-22,411,126,6,neutro,2023-04-22
2023-04-23,116,43,8,negativo,2023-04-23
2023-04-23,423,127,7,neutro,2023-04-23
2023-04-23,1977,75,10,positivo,2023-04-23
